,co2,temp,humidity,pressure,gas_resistance,pm1_0,pm2_5,pm4_0,pm10_0,pnc_0_5,pnc_1_0,pnc_2_5,pnc_4_0,pnc_10_0,tps
[2026-05-08 01:45:58.965] ,426,26.07,32.85,100555.05,284840.06,6.36,6.73,6.73,6.73,44.65,50.62,50.8,50.81,50.81,0.39
[2026-05-08 01:46:03.971] ,426,26.11,32.82,100555.29,285554.94,6.67,7.05,7.05,7.05,46.77,53.01,53.2,53.21,53.22,0.4
[2026-05-08 01:46:08.991] ,425,26.11,32.77,100554.27,284602.56,6.68,7.06,7.06,7.06,46.86,53.11,53.3,53.31,53.32,0.4
[2026-05-08 01:46:14.003] ,422,26.11,32.77,100555.22,286033.53,6.55,6.93,6.93,6.93,45.97,52.11,52.29,52.31,52.31,0.4
[2026-05-08 01:46:19.019] ,422,26.12,32.78,100554.19,284365.47,6.79,7.18,7.18,7.18,47.65,54.01,54.2,54.21,54.22,0.41
[2026-05-08 01:46:24.026] ,422,26.11,32.77,100554.24,287721.28,6.79,7.18,7.18,7.18,47.62,53.98,54.17,54.18,54.19,0.41
[2026-05-08 01:46:29.046] ,424,26.11,32.77,100554.3,289429.06,6.6,6.98,6.98,6.98,46.3,52.48,52.67,52.68,52.68,0.4
[2026-05-08 01:46:34.057] ,422,26.09,32.78,100554.63,290167.19,6.26,6.62,6.62,6.62,43.92,49.79,49.96,49.97,49.98,0.4
[2026-05-08 01:46:39.072] ,420,26.13,32.78,100554.01,287237.03,6.05,6.39,6.39,6.39,42.42,48.08,48.25,48.26,48.27,0.41
[2026-05-08 01:46:44.082] ,420,26.16,32.74,100553.77,287478.94,5.79,6.13,6.13,6.13,40.65,46.08,46.24,46.25,46.26,0.4
[2026-05-08 01:46:49.101] ,421,26.14,32.74,100554.16,286273.41,5.89,6.23,6.23,6.23,41.35,46.87,47.04,47.05,47.05,0.4
[2026-05-08 01:46:54.108] ,421,26.13,32.77,100554.65,288207.16,6.32,6.68,6.68,6.68,44.31,50.23,50.41,50.42,50.42,0.41
[2026-05-08 01:46:59.122] ,422,26.16,32.77,100554.15,288207.16,6.51,6.89,6.89,6.89,45.68,51.78,51.96,51.97,51.98,0.41
[2026-05-08 01:47:04.138] ,421,26.19,32.75,100555.13,285077.94,6.35,6.72,6.72,6.72,44.57,50.53,50.71,50.72,50.72,0.41
[2026-05-08 01:47:09.151] ,421,26.2,32.72,100554.76,281318.69,6.04,6.39,6.39,6.39,42.41,48.07,48.24,48.25,48.26,0.4
[2026-05-08 01:47:14.161] ,422,26.25,32.7,100554.76,280624.84,6.01,6.36,6.36,6.36,42.16,47.79,47.96,47.97,47.98,0.41
[2026-05-08 01:47:19.177] ,421,26.27,32.66,100554.41,279705,6.26,6.62,6.62,6.62,43.93,49.79,49.97,49.98,49.99,0.4
[2026-05-08 01:47:24.191] ,420,26.28,32.58,100554.2,276085.19,6.28,6.64,6.64,6.64,44.07,49.95,50.13,50.14,50.15,0.4
[2026-05-08 01:47:29.201] ,420,26.26,32.55,100554.73,270184.69,6.35,6.71,6.71,6.71,44.52,50.47,50.65,50.66,50.66,0.4
[2026-05-08 01:47:34.221] ,420,26.23,32.55,100553.94,271042.88,6.75,7.14,7.14,7.14,47.36,53.68,53.87,53.88,53.89,0.4
[2026-05-08 01:47:39.227] ,423,26.23,32.61,100553.71,270827.81,6.74,7.13,7.13,7.13,47.3,53.62,53.81,53.82,53.83,0.4
[2026-05-08 01:47:44.241] ,422,26.27,32.62,100552.85,272340.44,6.41,6.78,6.78,6.78,44.98,50.99,51.17,51.18,51.18,0.39
[2026-05-08 01:47:49.258] ,424,26.29,32.6,100553.91,277883.31,6.52,6.9,6.9,6.9,45.75,51.86,52.05,52.06,52.06,0.39
[2026-05-08 01:47:54.271] ,422,26.33,32.55,100554,277657.28,6.54,6.91,6.91,6.91,45.85,51.97,52.16,52.17,52.17,0.39
[2026-05-08 01:47:59.277] ,424,26.31,32.52,100553.5,276532.53,6.49,6.87,6.87,6.87,45.56,51.64,51.83,51.84,51.84,0.39
[2026-05-08 01:48:04.291] ,424,26.32,32.52,100554.34,276085.19,6.62,7,7,7,46.46,52.66,52.85,52.86,52.86,0.4
[2026-05-08 01:48:09.310] ,423,26.27,32.48,100553.27,277657.28,6.56,6.94,6.94,6.94,46.03,52.18,52.37,52.38,52.38,0.4
[2026-05-08 01:48:14.323] ,425,26.26,32.51,100553.84,276532.53,6.55,6.93,6.93,6.93,45.96,52.1,52.28,52.3,52.3,0.4
[2026-05-08 01:48:19.331] ,427,26.22,32.54,100552.67,276756.75,6.42,6.79,6.79,6.79,45.02,51.03,51.21,51.22,51.22,0.4
[2026-05-08 01:48:24.345] ,426,26.19,32.58,100553.05,276085.19,6.66,7.04,7.04,7.04,46.72,52.96,53.15,53.16,53.16,0.4
[2026-05-08 01:48:29.357] ,423,26.2,32.6,100553.7,275194.84,6.63,7.01,7.01,7.01,46.49,52.7,52.89,52.9,52.91,0.41
[2026-05-08 01:48:34.372] ,424,26.18,32.64,100552.52,276756.75,6.41,6.78,6.78,6.78,44.99,51,51.18,51.19,51.2,0.41
[2026-05-08 01:48:39.386] ,425,26.2,32.66,100552.97,275639.31,6,6.34,6.34,6.34,42.08,47.7,47.87,47.88,47.88,0.41
[2026-05-08 01:48:44.401] ,424,26.17,32.67,100553.41,277883.31,5.92,6.26,6.26,6.26,41.56,47.11,47.28,47.29,47.29,0.41
[2026-05-08 01:48:49.411] ,426,26.21,32.71,100553.22,277657.28,5.92,6.26,6.26,6.26,41.52,47.06,47.23,47.24,47.24,0.4
[2026-05-08 01:48:54.431] ,426,26.18,32.68,100553.12,278791.19,5.86,6.2,6.2,6.2,41.13,46.62,46.79,46.8,46.8,0.4
[2026-05-08 01:48:59.442] ,430,26.12,32.65,100552.24,283892.44,5.61,5.93,5.93,5.93,39.33,44.58,44.74,44.75,44.76,0.41
[2026-05-08 01:49:04.454] ,428,26.09,32.66,100552.69,281550.72,5.39,5.7,5.7,5.7,37.82,42.87,43.03,43.04,43.04,0.41
[2026-05-08 01:49:09.465] ,429,26.11,32.72,100551.97,280164.16,5.36,5.67,5.67,5.67,37.59,42.61,42.76,42.77,42.78,0.41
[2026-05-08 01:49:14.478] ,430,26.14,32.72,100552.23,279247.34,5.4,5.71,5.71,5.71,37.86,42.91,43.07,43.08,43.08,0.41
[2026-05-08 01:49:19.500] ,431,26.21,32.72,100552.59,277883.31,5.36,5.67,5.67,5.67,37.6,42.62,42.78,42.78,42.79,0.42
[2026-05-08 01:49:24.516] ,428,26.21,32.68,100552.98,279247.34,5.75,6.08,6.08,6.08,40.33,45.72,45.88,45.89,45.89,0.42
[2026-05-08 01:49:29.525] ,426,26.2,32.66,100552.48,279475.97,6.13,6.48,6.48,6.48,43.02,48.77,48.94,48.95,48.96,0.42
[2026-05-08 01:49:34.540] ,427,26.19,32.66,100552.58,279705,6.41,6.78,6.78,6.78,44.97,50.97,51.15,51.16,51.17,0.43
[2026-05-08 01:49:39.551] ,426,26.19,32.67,100552.82,277206.28,6.56,6.94,6.94,6.94,46.02,52.17,52.35,52.36,52.37,0.42
[2026-05-08 01:49:44.571] ,428,26.19,32.67,100552.96,280624.84,6.47,6.84,6.84,6.84,45.39,51.44,51.63,51.64,51.64,0.42
[2026-05-08 01:49:49.578] ,429,26.18,32.68,100552.39,280624.84,6.32,6.68,6.68,6.68,44.34,50.26,50.43,50.44,50.45,0.42
[2026-05-08 01:49:54.591] ,431,26.2,32.69,100552.57,278109.72,6.27,6.63,6.63,6.63,43.96,49.83,50,50.01,50.02,0.42
[2026-05-08 01:49:59.615] ,432,26.15,32.7,100551.19,283420.97,6.19,6.55,6.55,6.55,43.44,49.24,49.42,49.43,49.43,0.41
[2026-05-08 01:50:04.623] ,429,26.14,32.71,100551.66,280394.31,6.1,6.45,6.45,6.45,42.8,48.51,48.68,48.69,48.7,0.42
[2026-05-08 01:50:09.642] ,429,26.15,32.72,100551.61,281550.72,6.08,6.43,6.43,6.43,42.65,48.35,48.52,48.53,48.54,0.42
[2026-05-08 01:50:14.650] ,430,26.11,32.71,100550.95,282951.09,5.79,6.12,6.12,6.12,40.6,46.02,46.18,46.19,46.2,0.42
[2026-05-08 01:50:19.661] ,432,26.11,32.75,100551.66,280855.72,5.59,5.91,5.91,5.91,39.2,44.44,44.59,44.6,44.61,0.42
[2026-05-08 01:50:24.682] ,433,26.11,32.79,100551.89,282015.97,5.66,5.98,5.98,5.98,39.69,44.99,45.15,45.16,45.17,0.42
[2026-05-08 01:50:29.693] ,434,26.1,32.81,100551.79,281087.03,5.64,5.96,5.96,5.96,39.57,44.85,45.01,45.02,45.02,0.41
[2026-05-08 01:50:34.701] ,434,26.1,32.82,100550.55,282015.97,5.63,5.95,5.95,5.95,39.48,44.75,44.91,44.92,44.93,0.41
[2026-05-08 01:50:39.722] ,433,26.13,32.83,100552.59,280394.31,5.56,5.88,5.88,5.88,38.99,44.2,44.35,44.36,44.37,0.41
[2026-05-08 01:50:44.738] ,432,26.19,32.81,100552.09,278791.19,5.66,5.99,5.99,5.99,39.74,45.05,45.21,45.22,45.22,0.41
[2026-05-08 01:50:49.751] ,433,26.22,32.76,100551.58,279705,5.64,5.97,5.97,5.97,39.6,44.89,45.05,45.06,45.06,0.41
[2026-05-08 01:50:54.766] ,432,26.24,32.75,100553.05,279475.97,5.53,5.85,5.85,5.85,38.81,43.99,44.15,44.16,44.16,0.4
[2026-05-08 01:50:59.773] ,431,26.25,32.7,100552.67,278563.66,5.43,5.74,5.74,5.74,38.11,43.2,43.35,43.36,43.37,0.4
[2026-05-08 01:51:04.793] ,432,26.27,32.64,100552.17,279934.38,5.54,5.86,5.86,5.86,38.85,44.04,44.19,44.2,44.21,0.4
[2026-05-08 01:51:09.801] ,431,26.29,32.62,100552.45,279019.06,5.49,5.81,5.81,5.81,38.54,43.68,43.84,43.85,43.85,0.4
[2026-05-08 01:51:14.815] ,430,26.28,32.6,100552.75,277883.31,5.28,5.59,5.59,5.59,37.06,42,42.15,42.16,42.17,0.41
[2026-05-08 01:51:19.832] ,430,26.31,32.58,100551.61,279019.06,5.39,5.7,5.7,5.7,37.79,42.83,42.99,42.99,43,0.41
[2026-05-08 01:51:24.841] ,431,26.34,32.58,100552.99,276756.75,5.47,5.78,5.78,5.78,38.38,43.5,43.66,43.67,43.67,0.41
[2026-05-08 01:51:29.861] ,433,26.36,32.54,100552.74,252590.03,5.44,5.75,5.75,5.75,38.14,43.23,43.39,43.39,43.4,0.41
[2026-05-08 01:51:34.871] ,430,26.37,32.53,100551.88,264121.75,5.55,5.87,5.87,5.87,38.96,44.16,44.32,44.33,44.33,0.41
[2026-05-08 01:51:39.891] ,430,26.38,32.49,100552.28,264531.12,5.81,6.15,6.15,6.15,40.79,46.24,46.4,46.41,46.42,0.41
[2026-05-08 01:51:44.900] ,429,26.34,32.47,100552.55,262698.81,6.31,6.67,6.67,6.67,44.25,50.16,50.34,50.35,50.36,0.41
[2026-05-08 01:51:49.912] ,431,26.32,32.47,100552.35,265560.16,6.38,6.75,6.75,6.75,44.78,50.75,50.94,50.95,50.95,0.42
[2026-05-08 01:51:54.935] ,430,26.33,32.5,100552.5,264531.12,6.36,6.73,6.73,6.73,44.64,50.6,50.78,50.79,50.8,0.42
[2026-05-08 01:51:59.942] ,429,26.33,32.51,100551.75,267432.75,6.02,6.36,6.36,6.36,42.21,47.85,48.02,48.03,48.03,0.41
[2026-05-08 01:52:04.961] ,429,26.29,32.53,100551.97,266181.44,5.66,5.98,5.98,5.98,39.71,45.01,45.17,45.18,45.18,0.41
[2026-05-08 01:52:09.972] ,428,26.23,32.54,100550.55,271258.28,5.58,5.91,5.91,5.91,39.18,44.41,44.57,44.58,44.59,0.41
[2026-05-08 01:52:14.992] ,427,26.23,32.59,100552.72,269544.62,5.35,5.66,5.66,5.66,37.52,42.53,42.68,42.69,42.7,0.41
[2026-05-08 01:52:20.002] ,425,26.21,32.62,100551.52,272123.31,5.49,5.81,5.81,5.81,38.53,43.68,43.84,43.84,43.85,0.42
[2026-05-08 01:52:25.018] ,426,26.18,32.68,100552.09,272993.88,6.1,6.45,6.45,6.45,42.77,48.48,48.65,48.66,48.66,0.42
[2026-05-08 01:52:30.031] ,424,26.15,32.71,100551.94,273650.47,6.14,6.5,6.5,6.5,43.09,48.85,49.02,49.03,49.03,0.42
[2026-05-08 01:52:35.041] ,424,26.16,32.75,100550.66,272775.72,5.95,6.3,6.3,6.3,41.77,47.35,47.52,47.53,47.53,0.42
[2026-05-08 01:52:40.060] ,424,26.13,32.75,100551.58,272340.44,5.95,6.29,6.29,6.29,41.73,47.3,47.47,47.48,47.49,0.42
[2026-05-08 01:52:45.070] ,425,26.14,32.79,100551.75,271906.53,6.04,6.38,6.38,6.38,42.36,48.01,48.18,48.19,48.2,0.42
[2026-05-08 01:52:50.090] ,423,26.12,32.8,100551.33,272557.91,5.74,6.07,6.07,6.07,40.25,45.63,45.79,45.8,45.81,0.43
[2026-05-08 01:52:55.102] ,425,26.13,32.81,100550.98,267014.34,5.67,5.99,5.99,5.99,39.77,45.08,45.24,45.25,45.25,0.43
[2026-05-08 01:53:00.115] ,429,26.09,32.83,100553.01,264121.75,5.49,5.81,5.81,5.81,38.52,43.67,43.82,43.83,43.84,0.43
[2026-05-08 01:53:05.131] ,429,26.08,32.84,100552.69,264121.75,5.63,5.95,5.95,5.95,39.47,44.74,44.9,44.91,44.91,0.42
[2026-05-08 01:53:10.141] ,429,26.08,32.86,100552.1,265353.72,6,6.35,6.35,6.35,42.11,47.74,47.91,47.92,47.92,0.42
[2026-05-08 01:53:15.156] ,431,26.1,32.85,100553.96,263917.53,6.29,6.65,6.65,6.65,44.1,49.99,50.17,50.18,50.18,0.42
[2026-05-08 01:53:20.173] ,429,26.1,32.85,100551.9,264736.31,6.35,6.71,6.71,6.71,44.53,50.47,50.65,50.66,50.67,0.41
[2026-05-08 01:53:25.191] ,430,26.08,32.84,100551.55,265974.03,6.23,6.59,6.59,6.59,43.73,49.57,49.74,49.75,49.76,0.42
[2026-05-08 01:53:30.201] ,429,26,32.85,100550.88,275194.84,6.29,6.65,6.65,6.65,44.13,50.02,50.2,50.21,50.21,0.42
[2026-05-08 01:53:35.221] ,431,26.06,32.89,100552.4,269119.59,6.17,6.53,6.53,6.53,43.3,49.08,49.25,49.26,49.27,0.42
[2026-05-08 01:53:40.231] ,433,26.03,32.87,100552.53,275416.91,5.91,6.25,6.25,6.25,41.49,47.04,47.2,47.21,47.22,0.42
[2026-05-08 01:53:45.241] ,432,26.01,32.88,100553.19,273212.38,5.49,5.81,5.81,5.81,38.54,43.69,43.85,43.86,43.86,0.42
[2026-05-08 01:53:50.260] ,432,26.06,32.88,100552.88,272557.91,5.33,5.64,5.64,5.64,37.4,42.39,42.54,42.55,42.56,0.41
[2026-05-08 01:53:55.273] ,431,26.07,32.87,100553.01,271258.28,5.37,5.68,5.68,5.68,37.67,42.7,42.85,42.86,42.86,0.41
[2026-05-08 01:54:00.292] ,430,26.06,32.85,100552.05,271042.88,5.55,5.86,5.86,5.86,38.91,44.1,44.26,44.27,44.27,0.41
[2026-05-08 01:54:05.299] ,429,26.1,32.83,100552.48,270398.72,5.86,6.19,6.19,6.19,41.08,46.57,46.74,46.75,46.75,0.41
[2026-05-08 01:54:10.316] ,428,26.13,32.83,100553.27,270827.81,6.14,6.49,6.49,6.49,43.08,48.83,49.01,49.02,49.02,0.41
[2026-05-08 01:54:15.321] ,426,26.13,32.78,100554,273650.47,6.2,6.56,6.56,6.56,43.53,49.34,49.52,49.53,49.53,0.41
[2026-05-08 01:54:20.342] ,429,26.14,32.76,100554.15,273212.38,6.13,6.48,6.48,6.48,42.99,48.73,48.91,48.92,48.92,0.41
[2026-05-08 01:54:25.352] ,427,26.08,32.73,100554.88,275639.31,6.21,6.56,6.56,6.56,43.55,49.36,49.54,49.55,49.55,0.41
[2026-05-08 01:54:30.371] ,427,26.06,32.74,100554.02,278336.5,6.31,6.67,6.67,6.67,44.28,50.2,50.37,50.39,50.39,0.41
[2026-05-08 01:54:35.384] ,426,26.06,32.76,100554.32,278336.5,6.53,6.9,6.9,6.9,45.79,51.91,52.09,52.1,52.11,0.41
[2026-05-08 01:54:40.396] ,424,26.1,32.8,100553.03,277431.59,6.7,7.09,7.09,7.09,47.03,53.31,53.5,53.52,53.52,0.41
[2026-05-08 01:54:45.402] ,423,26.13,32.78,100554.83,276981.34,6.65,7.03,7.03,7.03,46.65,52.88,53.07,53.08,53.09,0.4
[2026-05-08 01:54:50.418] ,422,26.14,32.77,100553.91,276308.69,6.41,6.78,6.78,6.78,44.97,50.97,51.15,51.16,51.17,0.4
[2026-05-08 01:54:55.431] ,424,26.18,32.74,100555.16,275194.84,6.23,6.59,6.59,6.59,43.72,49.56,49.74,49.75,49.75,0.4
[2026-05-08 01:55:00.450] ,423,26.22,32.7,100554.58,274751.81,6.11,6.47,6.47,6.47,42.9,48.63,48.8,48.81,48.82,0.4
[2026-05-08 01:55:05.461] ,423,26.19,32.66,100554.8,274530.84,6.13,6.48,6.48,6.48,42.99,48.73,48.9,48.91,48.91,0.4
[2026-05-08 01:55:10.470] ,425,26.22,32.65,100555.9,275862.06,6.18,6.53,6.53,6.53,43.34,49.13,49.3,49.31,49.32,0.39
[2026-05-08 01:55:15.492] ,424,26.24,32.62,100553.74,275416.91,6.31,6.67,6.67,6.67,44.27,50.18,50.36,50.37,50.37,0.39
[2026-05-08 01:55:20.502] ,426,26.26,32.6,100555.98,275862.06,6.48,6.86,6.86,6.86,45.49,51.56,51.75,51.76,51.76,0.39
[2026-05-08 01:55:25.516] ,428,26.25,32.56,100555.29,274751.81,6.58,6.96,6.96,6.96,46.17,52.34,52.52,52.53,52.54,0.39
[2026-05-08 01:55:30.531] ,428,26.22,32.55,100555.13,277206.28,6.7,7.08,7.08,7.08,47,53.28,53.47,53.48,53.48,0.39
[2026-05-08 01:55:35.541] ,426,26.17,32.58,100554.38,276532.53,6.7,7.08,7.08,7.08,47,53.27,53.46,53.47,53.48,0.39
[2026-05-08 01:55:40.562] ,427,26.12,32.59,100554.79,282482.75,6.47,6.85,6.85,6.85,45.43,51.49,51.67,51.68,51.69,0.39
[2026-05-08 01:55:45.568] ,427,26.12,32.64,100555.09,280394.31,6.29,6.65,6.65,6.65,44.15,50.04,50.22,50.23,50.23,0.39
[2026-05-08 01:55:50.581] ,427,26.11,32.66,100555.02,280624.84,5.91,6.25,6.25,6.25,41.45,46.99,47.15,47.16,47.17,0.39
[2026-05-08 01:55:55.598] ,427,26.07,32.68,100555.2,280855.72,5.96,6.31,6.31,6.31,41.85,47.44,47.61,47.62,47.62,0.39
[2026-05-08 01:56:00.611] ,427,26.08,32.72,100554.78,280624.84,6.12,6.47,6.47,6.47,42.94,48.67,48.84,48.85,48.86,0.39
[2026-05-08 01:56:05.621] ,428,26.05,32.75,100555.46,282951.09,6.27,6.63,6.63,6.63,44,49.87,50.05,50.06,50.06,0.4
[2026-05-08 01:56:10.639] ,426,26.06,32.8,100553.81,283420.97,6.18,6.53,6.53,6.53,43.35,49.14,49.32,49.33,49.33,0.4
[2026-05-08 01:56:15.653] ,424,26.06,32.8,100554.66,282951.09,6.27,6.63,6.63,6.63,43.99,49.87,50.04,50.05,50.06,0.4
[2026-05-08 01:56:20.671] ,423,26.11,32.82,100554.77,279247.34,6.16,6.51,6.51,6.51,43.19,48.95,49.13,49.14,49.14,0.41
[2026-05-08 01:56:25.682] ,423,26.14,32.78,100554.75,279019.06,6.31,6.67,6.67,6.67,44.28,50.19,50.37,50.38,50.38,0.41
[2026-05-08 01:56:30.697] ,425,26.19,32.73,100555.46,280164.16,6.37,6.74,6.74,6.74,44.69,50.66,50.84,50.85,50.85,0.41
[2026-05-08 01:56:35.701] ,425,26.18,32.69,100553.62,280164.16,6.36,6.72,6.72,6.72,44.6,50.56,50.74,50.75,50.75,0.41
[2026-05-08 01:56:40.714] ,425,26.17,32.67,100553.27,279934.38,6.14,6.49,6.49,6.49,43.07,48.82,49,49.01,49.01,0.41
[2026-05-08 01:56:45.736] ,426,26.21,32.67,100556.69,279019.06,5.95,6.3,6.3,6.3,41.77,47.34,47.51,47.52,47.53,0.41
[2026-05-08 01:56:50.744] ,426,26.19,32.65,100553.57,280164.16,5.89,6.22,6.22,6.22,41.3,46.81,46.98,46.99,46.99,0.41
[2026-05-08 01:56:55.761] ,426,26.21,32.61,100554.66,280394.31,5.85,6.19,6.19,6.19,41.04,46.52,46.68,46.69,46.7,0.41
[2026-05-08 01:57:00.770] ,429,26.23,32.6,100555.27,279247.34,6.08,6.43,6.43,6.43,42.63,48.32,48.49,48.5,48.51,0.41
[2026-05-08 01:57:05.781] ,429,26.26,32.57,100554.7,276981.34,6.2,6.56,6.56,6.56,43.51,49.32,49.49,49.5,49.51,0.41
[2026-05-08 01:57:10.797] ,427,26.3,32.54,100554.36,276981.34,6.07,6.42,6.42,6.42,42.57,48.26,48.43,48.44,48.44,0.41
[2026-05-08 01:57:15.818] ,427,26.33,32.5,100555.17,278336.5,6.04,6.38,6.38,6.38,42.34,48,48.17,48.18,48.18,0.4
[2026-05-08 01:57:20.827] ,428,26.35,32.47,100553.33,276756.75,6.17,6.52,6.52,6.52,43.26,49.04,49.21,49.22,49.22,0.4
[2026-05-08 01:57:25.841] ,430,26.35,32.43,100553.77,276085.19,6.16,6.51,6.51,6.51,43.22,48.99,49.17,49.18,49.18,0.4
[2026-05-08 01:57:30.859] ,429,26.35,32.44,100552.61,275416.91,6.07,6.42,6.42,6.42,42.57,48.25,48.43,48.44,48.44,0.39
[2026-05-08 01:57:35.866] ,428,26.31,32.43,100553.8,279247.34,5.82,6.15,6.15,6.15,40.81,46.26,46.42,46.43,46.44,0.39
[2026-05-08 01:57:40.880] ,427,26.34,32.45,100554.07,277883.31,5.8,6.14,6.14,6.14,40.71,46.15,46.31,46.32,46.33,0.39
[2026-05-08 01:57:45.892] ,428,26.3,32.47,100553.44,279475.97,6.1,6.45,6.45,6.45,42.8,48.52,48.69,48.7,48.7,0.39
[2026-05-08 01:57:50.911] ,428,26.31,32.48,100553.59,278109.72,6.41,6.78,6.78,6.78,44.99,51,51.18,51.19,51.2,0.39
[2026-05-08 01:57:55.922] ,431,26.31,32.5,100552.33,278563.66,6.44,6.81,6.81,6.81,45.18,51.21,51.4,51.41,51.41,0.39
[2026-05-08 01:58:00.931] ,429,26.31,32.5,100552.61,279019.06,6.29,6.65,6.65,6.65,44.1,49.99,50.17,50.18,50.19,0.39
[2026-05-08 01:58:05.952] ,428,26.27,32.49,100553.23,280394.31,6.13,6.48,6.48,6.48,43.02,48.77,48.94,48.95,48.96,0.39
[2026-05-08 01:58:10.962] ,428,26.24,32.52,100553.13,280164.16,6.31,6.68,6.68,6.68,44.3,50.21,50.39,50.4,50.41,0.4
[2026-05-08 01:58:15.981] ,429,26.28,32.56,100553.16,278336.5,6.7,7.08,7.08,7.08,46.97,53.24,53.43,53.44,53.45,0.4
[2026-05-08 01:58:20.992] ,429,26.28,32.54,100552.7,280855.72,6.8,7.19,7.19,7.19,47.68,54.05,54.24,54.25,54.25,0.4
[2026-05-08 01:58:26.002] ,430,26.32,32.56,100551.7,279475.97,6.49,6.87,6.87,6.87,45.55,51.63,51.82,51.83,51.83,0.4
[2026-05-08 01:58:31.023] ,426,26.24,32.51,100553.37,280624.84,6.39,6.76,6.76,6.76,44.86,50.84,51.03,51.04,51.04,0.4
[2026-05-08 01:58:36.029] ,426,26.19,32.51,100552.84,282716.72,6.39,6.76,6.76,6.76,44.83,50.82,51,51.01,51.02,0.4
[2026-05-08 01:58:41.041] ,424,26.17,32.54,100553.53,280394.31,6.28,6.65,6.65,6.65,44.09,49.98,50.15,50.17,50.17,0.4
[2026-05-08 01:58:46.062] ,424,26.16,32.59,100553.11,280855.72,6.28,6.64,6.64,6.64,44.03,49.9,50.08,50.09,50.1,0.39
[2026-05-08 01:58:51.073] ,424,26.12,32.62,100552.16,281087.03,6.41,6.78,6.78,6.78,44.99,51,51.18,51.19,51.2,0.4
[2026-05-08 01:58:56.091] ,422,26.1,32.66,100553.74,281318.69,6.53,6.9,6.9,6.9,45.8,51.92,52.1,52.11,52.12,0.39
[2026-05-08 01:59:01.100] ,421,26.14,32.68,100552.88,282015.97,6.54,6.91,6.91,6.91,45.86,51.98,52.16,52.17,52.18,0.4
[2026-05-08 01:59:06.111] ,422,26.18,32.68,100553.15,281087.03,6.88,7.27,7.27,7.27,48.24,54.68,54.88,54.89,54.89,0.4
[2026-05-08 01:59:11.128] ,424,26.15,32.64,100553.61,283185.84,7.19,7.6,7.6,7.6,50.45,57.18,57.39,57.4,57.41,0.4
[2026-05-08 01:59:16.141] ,424,26.14,32.65,100553.2,282951.09,7.25,7.66,7.66,7.66,50.84,57.63,57.83,57.84,57.85,0.4
[2026-05-08 01:59:21.145] ,425,26.16,32.67,100554.04,282716.72,7.05,7.45,7.45,7.45,49.46,56.06,56.26,56.27,56.28,0.4
[2026-05-08 01:59:26.165] ,424,26.19,32.65,100552.53,281783.16,6.86,7.25,7.25,7.25,48.12,54.54,54.74,54.75,54.75,0.4
[2026-05-08 01:59:31.173] ,424,26.18,32.63,100553.33,283420.97,6.59,6.96,6.96,6.96,46.2,52.37,52.56,52.57,52.58,0.41
[2026-05-08 01:59:36.194] ,424,26.15,32.64,100552.86,282951.09,6.36,6.73,6.73,6.73,44.65,50.61,50.79,50.8,50.8,0.42
[2026-05-08 01:59:41.207] ,422,26.15,32.65,100553.43,281550.72,6.38,6.74,6.74,6.74,44.73,50.7,50.88,50.89,50.9,0.42
[2026-05-08 01:59:46.211] ,421,26.17,32.66,100552.04,279705,6.36,6.73,6.73,6.73,44.64,50.6,50.78,50.79,50.79,0.42
[2026-05-08 01:59:51.232] ,422,26.14,32.66,100552.91,281087.03,6.54,6.91,6.91,6.91,45.87,52,52.18,52.19,52.2,0.42
[2026-05-08 01:59:56.242] ,422,26.14,32.7,100551.52,282951.09,6.58,6.95,6.95,6.95,46.14,52.3,52.49,52.5,52.5,0.41
[2026-05-08 02:00:01.253] ,420,26.13,32.72,100554.04,280624.84,6.7,7.09,7.09,7.09,47.01,53.28,53.47,53.48,53.49,0.41
[2026-05-08 02:00:06.272] ,421,26.11,32.73,100552.94,284365.47,6.62,7,7,7,46.41,52.61,52.8,52.81,52.81,0.41
[2026-05-08 02:00:11.283] ,420,26.09,32.74,100553.27,282716.72,6.46,6.83,6.83,6.83,45.29,51.34,51.52,51.53,51.54,0.41
[2026-05-08 02:00:16.302] ,421,26.1,32.78,100552.76,282951.09,6.38,6.74,6.74,6.74,44.75,50.72,50.91,50.92,50.92,0.4
[2026-05-08 02:00:21.315] ,423,26.13,32.81,100554.37,280624.84,6.43,6.8,6.8,6.8,45.1,51.12,51.3,51.31,51.32,0.4
[2026-05-08 02:00:26.329] ,424,26.16,32.78,100553.14,279705,6.47,6.84,6.84,6.84,45.38,51.43,51.62,51.63,51.63,0.41
[2026-05-08 02:00:31.342] ,424,26.18,32.74,100554.91,281783.16,6.23,6.59,6.59,6.59,43.71,49.55,49.72,49.73,49.74,0.41
[2026-05-08 02:00:36.353] ,426,26.17,32.74,100553.43,280855.72,6.03,6.38,6.38,6.38,42.3,47.95,48.12,48.13,48.13,0.41
[2026-05-08 02:00:41.371] ,427,26.19,32.73,100553.65,280624.84,6.11,6.46,6.46,6.46,42.87,48.6,48.77,48.78,48.78,0.41
[2026-05-08 02:00:46.381] ,426,26.18,32.71,100554.35,282951.09,6.19,6.54,6.54,6.54,43.42,49.22,49.39,49.4,49.41,0.41
[2026-05-08 02:00:51.391] ,425,26.12,32.73,100554.84,284365.47,6.37,6.73,6.73,6.73,44.68,50.64,50.82,50.83,50.84,0.42
